action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,24357522,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL1871969,,CHEMBL1871969,,0,http://www.openphacts.org/units/Nanomolar,3773931,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357523,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCSCCCCCCCCCCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL1760728,,CHEMBL1760728,,0,http://www.openphacts.org/units/Nanomolar,3773932,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357524,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033672,Antiviral activity against Ebola virus trVLP infected in human Huh-7 cells pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,[N-]=[N+]=NCCCCCCCCCCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086572,,CHEMBL5086572,,0,http://www.openphacts.org/units/Nanomolar,3773933,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357525,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL4065616,REMDESIVIR,CHEMBL4065616,4.62,0,http://www.openphacts.org/units/Nanomolar,3773917,=,1,1,=,,IC50,nM,,24000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,24.0
,,24357526,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5092756,,CHEMBL5092756,,0,http://www.openphacts.org/units/Nanomolar,3773918,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357527,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5077949,,CHEMBL5077949,4.44,0,http://www.openphacts.org/units/Nanomolar,3773919,=,1,1,=,,IC50,nM,,36000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,36.0
,,24357528,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086796,,CHEMBL5086796,,0,http://www.openphacts.org/units/Nanomolar,3773920,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357529,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5084250,,CHEMBL5084250,,0,http://www.openphacts.org/units/Nanomolar,3773921,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357530,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCSCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc2ccccc2)O[C@@]1(C#N)c1ccc2c(N)ncnn12,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5074199,,CHEMBL5074199,4.54,0,http://www.openphacts.org/units/Nanomolar,3773922,=,1,1,=,,IC50,nM,,29000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,29.0
,,24357531,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5090826,,CHEMBL5090826,,0,http://www.openphacts.org/units/Nanomolar,3773923,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357532,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5079736,,CHEMBL5079736,4.85,0,http://www.openphacts.org/units/Nanomolar,3773924,=,1,1,=,,IC50,nM,,14000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,14.0
,,24357533,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5084473,,CHEMBL5084473,,0,http://www.openphacts.org/units/Nanomolar,3773925,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357534,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5085366,,CHEMBL5085366,,0,http://www.openphacts.org/units/Nanomolar,3773926,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357535,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCSCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5092860,,CHEMBL5092860,,0,http://www.openphacts.org/units/Nanomolar,3773927,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357536,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](OC(=O)CCCCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086165,,CHEMBL5086165,,0,http://www.openphacts.org/units/Nanomolar,3773928,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357537,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5080493,,CHEMBL5080493,,0,http://www.openphacts.org/units/Nanomolar,3773929,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357538,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL111077,MYRISTIC ACID,CHEMBL111077,,0,http://www.openphacts.org/units/Nanomolar,3773930,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357539,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL1871969,,CHEMBL1871969,,0,http://www.openphacts.org/units/Nanomolar,3773931,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357540,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCSCCCCCCCCCCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL1760728,,CHEMBL1760728,,0,http://www.openphacts.org/units/Nanomolar,3773932,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357541,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '25.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '25.0'}]",CHEMBL5033673,Antiviral activity against Ebola virus constitutively expressed firefly infected in human Huh-7 cells expressing pretreated for 1 hrs followed by viral infection and measured after 24 hrs by dual luciferase reporter assay,F,,,BAO_0000190,BAO_0000218,organism-based format,[N-]=[N+]=NCCCCCCCCCCCC(=O)O,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086572,,CHEMBL5086572,,0,http://www.openphacts.org/units/Nanomolar,3773933,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,50.0
,,24357546,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5033675,Antiviral activity against wild type Ebola virus infected in human HeLa cells assessed as reduction in viral infection measured after 24 hrs by Hoechst 33342 staining based microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL4065616,REMDESIVIR,CHEMBL4065616,6.00,0,http://www.openphacts.org/units/Nanomolar,3773917,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,1.0
,,24357547,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5033675,Antiviral activity against wild type Ebola virus infected in human HeLa cells assessed as reduction in viral infection measured after 24 hrs by Hoechst 33342 staining based microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](OC(=O)CCCCCCCCCCCN=[N+]=[N-])[C@@H]1O)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5086796,,CHEMBL5086796,6.72,0,http://www.openphacts.org/units/Nanomolar,3773920,=,1,1,=,,IC50,nM,,190.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.19
,,24357548,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5033675,Antiviral activity against wild type Ebola virus infected in human HeLa cells assessed as reduction in viral infection measured after 24 hrs by Hoechst 33342 staining based microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1OC(=O)CCCCCCCCCCCN=[N+]=[N-])Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5084473,,CHEMBL5084473,6.08,0,http://www.openphacts.org/units/Nanomolar,3773925,=,1,1,=,,IC50,nM,,830.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.83
,,24357549,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5033675,Antiviral activity against wild type Ebola virus infected in human HeLa cells assessed as reduction in viral infection measured after 24 hrs by Hoechst 33342 staining based microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCOCCC(=O)O[C@H]1[C@@H](OC(=O)CCOCCCCCCCCCC)[C@](C#N)(c2ccc3c(N)ncnn23)O[C@@H]1CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)Oc1ccccc1,,,CHEMBL5032526,Eur J Med Chem,2021,,CHEMBL5080493,,CHEMBL5080493,,0,http://www.openphacts.org/units/Nanomolar,3773929,>,1,1,>,,IC50,nM,,5000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,5.0
,,24661413,[],CHEMBL5096477,Antiviral activity against EBOV infected in human A549 cells assessed as inhibition of viral growth,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,,,CHEMBL5096148,J Nat Prod,2021,,CHEMBL6246,ELLAGIC ACID,CHEMBL6246,5.85,0,http://www.openphacts.org/units/Nanomolar,3842331,=,1,1,=,,IC50,nM,,1400.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,1.4
,,24661415,[],CHEMBL5096479,Antiviral activity against pseudo typed EBOV infected in human A549 cells assessed as inhibition of viral growth,F,,,BAO_0000190,BAO_0000218,organism-based format,C=C(C)O[C@@H]1[C@@H](OC(C)=O)[C@H](NC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3=O)O[C@H](COC(C)=O)[C@@H]1OC(C)=O,,,CHEMBL5096148,J Nat Prod,2021,,CHEMBL5183759,,CHEMBL5183759,7.23,0,http://www.openphacts.org/units/Nanomolar,3842332,=,1,1,=,,IC50,nM,,59.2,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,59.2
,,24661416,[],CHEMBL5096480,Antiviral activity against pseudo typed EBOV infected in human HEK293T cells assessed as inhibition of viral growth,F,,,BAO_0000190,BAO_0000218,organism-based format,C#CN(CCCC1(C)N=N1)C(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2=O,,,CHEMBL5096148,J Nat Prod,2021,,CHEMBL5199121,,CHEMBL5199121,6.33,0,http://www.openphacts.org/units/Nanomolar,3842333,=,1,1,=,,IC50,nM,,467.3,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,467.3
,,24661419,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '5.0'}]",CHEMBL5096482,Antiviral activity against EBOV infected in Vero E6 cells assessed as reduction in virus titer incubated for 5 days by immunofocus assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1nc(F)cnc1O,,,CHEMBL5096148,J Nat Prod,2021,,CHEMBL221722,FAVIPIRAVIR,CHEMBL221722,4.17,0,http://www.openphacts.org/units/Nanomolar,3842337,=,1,1,=,,IC50,nM,,67000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,67.0
,,24665707,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'day', 'value': '5.0'}]",CHEMBL5098249,Antiviral activity against Ebola virus infected in African green monkey Vero E6 cells assessed as reduction in viral titer infected for 1 hr followed by compound addition and measured after 5 days by immunofocus assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1nc(F)cnc1O,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL221722,FAVIPIRAVIR,CHEMBL221722,4.17,0,http://www.openphacts.org/units/Nanomolar,3843530,=,1,1,=,,IC50,nM,,67000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,67.0
,,24665709,[],CHEMBL5098250,Antiviral activity against Ebola virus makona,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL4068210,,CHEMBL4068210,4.07,0,http://www.openphacts.org/units/Nanomolar,3843531,=,1,1,=,,IC50,nM,,86000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,86.0
